shape_id,variant,name,packed_qkv,attention_impl,sdpa,sdpa_backend,mask_skip,gelu_approx,fast_dtype,selective_precision,selective_layers,compile_candidate,accuracy,error,failed_elements,max_abs_error,max_relative_error,median_ms,mean_ms,p90_ms,min_ms,reference_variant,speedup_vs_reference,speedup_vs_A,latency_delta_percent,tokens_per_second,device,dtype,batch_size,seq_len,d_model,heads,ffn_dim,layers,causal,padding_ratio
3,NFA,full+fast_dtype+compile+flash_attn,True,flash-attn,False,,True,none,torch.float16,none,,True,FAIL,,543,0.0041620731353759766,284.0543518066406,0.24115199595689774,0.2670822395881017,0.4037632018327713,0.17919999361038208,A,10.883227181074922,10.883227181074922,-90.81154897015362,2123142.28612693,cuda,torch.float32,4,128,128,4,128,4,True,0.0
4,A,baseline,False,manual,False,,False,none,,none,,False,REF,,0,0.0,0.0,2.5927679538726807,2.61387326558431,2.6574719667434694,2.5466880798339844,A,1.0,1.0,0.0,789889.4295345676,cuda,torch.float32,16,128,128,4,128,4,True,0.0
4,H,full,True,sdpa,True,auto,True,none,,none,,False,PASS,,0,3.5762786865234375e-06,8.000000953674316,1.0425440073013306,1.0530278420448302,1.0967040061950684,1.022976040840149,A,2.4869625989066595,2.4869625989066595,-59.790308047269036,1964425.4685241873,cuda,torch.float32,16,128,128,4,128,4,True,0.0
4,L,full+compile,True,sdpa,True,auto,True,none,,none,,True,PASS,,0,3.5315752029418945e-06,2.3372104167938232,0.45260798931121826,0.46942186812559766,0.5663520157337188,0.4331519901752472,A,5.72850682070012,5.72850682070012,-82.54344401953975,4524886.984687697,cuda,torch.float32,16,128,128,4,128,4,True,0.0
4,NFA,full+fast_dtype+compile+flash_attn,True,flash-attn,False,,True,none,torch.float16,none,,True,FAIL,,1915,0.004957973957061768,8654.623046875,0.1812479943037033,0.20189866662025452,0.2855807989835739,0.16998399794101715,A,14.305084940847285,14.305084940847285,-93.00947876831852,11299435.383369397,cuda,torch.float32,16,128,128,4,128,4,True,0.0
5,A,baseline,False,manual,False,,False,none,,none,,False,REF,,0,0.0,0.0,7.537152051925659,7.557681481043498,7.610572576522827,7.480319976806641,A,1.0,1.0,0.0,2173765.3542247526,cuda,torch.float32,128,128,128,4,128,4,True,0.0
5,H,full,True,sdpa,True,auto,True,none,,none,,False,PASS,,0,4.410743713378906e-06,467456.96875,3.6848639249801636,3.6991398493448893,3.7774335145950317,3.6413440704345703,A,2.045435653900363,2.045435653900363,-51.110659575472916,4446297.158744661,cuda,torch.float32,128,128,128,4,128,4,True,0.0
5,L,full+compile,True,sdpa,True,auto,True,none,,none,,True,PASS,,0,4.500150680541992e-06,373965.59375,2.667520046234131,2.699498453140259,2.7877311944961547,2.6460158824920654,A,2.825527801587181,2.825527801587181,-64.60838221311181,6142034.442489045,cuda,torch.float32,128,128,128,4,128,4,True,0.0
5,NFA,full+fast_dtype+compile+flash_attn,True,flash-attn,False,,True,none,torch.float16,none,,True,FAIL,,24097,0.006558418273925781,301698880.0,0.8110079765319824,0.8404571755727133,0.9390400111675262,0.8038399815559387,A,9.29356093901307,9.29356093901307,-89.239861807952,20202020.786603067,cuda,torch.float32,128,128,128,4,128,4,True,0.0
6,A,baseline,False,manual,False,,False,none,,none,,False,REF,,0,0.0,0.0,537.6378784179688,537.6441174316407,538.63466796875,535.3605346679688,A,1.0,1.0,0.0,2380784.634755415,cuda,torch.float32,10000,128,128,4,128,4,True,0.0
